ra,dec,source_id,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_n_obs,phot_g_mean_mag,bp_rp,proba,cluster,teff50
0.34518355092362746,-29.843495597693835,2320860074602561408,16.125236366856708,-78.67729713910957,4.33690061716639,0.0389921431268089,18.669465466086187,0.07727650076043482,2.8005639191236114,0.048737793244306535,-0.5761768835073688,11.25566007472216,-0.11481295,0.33974975,0.38243553,-0.16048373,-0.060209934,-0.098692335,0.36997232,-0.08129129,-0.20931028,-0.019733243,247,12.613679,1.0842791,1.0,Blanco_1,5551.5664
0.44371752388522884,-29.777423617425292,2320862200611102848,16.37594718268959,-78.77359039207762,4.208583207194606,0.0365661058528451,18.50518485388785,0.07513191289712044,2.382288743335817,0.052042734556241414,5.532311814808569,3.5917650211912138,-0.0930473,0.19033091,0.4400879,-0.10108333,-0.112225965,-0.0346562,0.49862462,-0.16219434,-0.2685974,0.028429715,256,12.079936,0.944767,1.0,Blanco_1,5871.721
0.2884135284233529,-29.81326882415583,2320863270058227200,16.322746721380202,-78.63452119922293,4.353507262232107,0.08338630324751045,19.358265963843916,0.1715965385943104,2.5106489695444516,0.10015148167575327,,,-0.09787753,0.19207604,0.5052202,-0.15282568,-0.027815325,-0.11883423,0.29961967,-0.1611392,-0.28494415,-0.0019777955,253,16.579763,2.5672655,1.0,Blanco_1,3279.541
0.17995038497135868,-29.827806298954975,2320863785454301952,16.33769143208027,-78.53934958727046,4.142687089605802,0.06909897481014309,18.351210450016524,0.13123827287473397,2.6299335729931927,0.07148995225127794,,,-0.17154863,0.20512633,0.60687697,-0.2089805,-0.14496325,-0.13573962,0.29555753,-0.22546445,-0.46660063,0.0403703,177,15.719208,2.052987,1.0,Blanco_1,3747.2979
0.20846391988313256,-29.797431160958425,2320863922893254656,16.4655520682867,-78.56919829520307,4.340396853105039,0.08432028521095206,18.849448393414995,0.1529445247280024,2.219185786107392,0.09987972976351461,,,-0.06736268,0.18900621,0.4698964,-0.13655835,-0.21718022,-0.049263112,0.31610602,-0.19342127,-0.3386284,0.06342493,207,16.328047,2.4164371,1.0,Blanco_1,3420.122
0.3359924258596776,-29.710182962949123,2320866465513892864,16.8007877249785,-78.69371192992733,4.30952772331559,0.10600851993796534,19.17128381397404,0.20563596305168855,2.2368583233802855,0.12776421565278276,,,-0.11054672,0.26352686,0.48338082,-0.15149525,-0.13049614,-0.09462141,0.26164,-0.131754,-0.23299858,-0.0022330151,253,17.04005,2.7046404,1.0,Blanco_1,3208.485
0.7147862471612245,-29.913720700639722,2320867633745079168,15.447293710311499,-78.97793720850252,4.185263861719119,0.06761168909252878,18.366751366879043,0.13326632625000098,2.243969499715093,0.07999002364905732,,,-0.05676482,0.24228753,0.4519054,-0.15597925,-0.013732113,-0.11098764,0.25940478,-0.12960987,-0.2770526,0.010966303,241,15.994899,2.2860603,1.0,Blanco_1,3554.7239
0.6504776511069789,-29.90430987328233,2320868252220304256,15.553882259200192,-78.92522379187842,4.161855721532591,0.07364348486940551,19.48483386429044,0.16188106350488327,2.630056558008889,0.0955030349058137,,,-0.083102494,0.027435942,0.6335519,-0.10249328,-0.12324841,-0.077003695,0.46638158,-0.28106266,-0.302413,0.05620257,233,15.983775,2.4226189,1.0,Blanco_1,3462.2153
0.8517198666442972,-29.813724197157416,2320869729688113536,15.838263007432426,-79.11425284664391,4.099778747148329,0.10917537836537736,18.39217283579291,0.13955289895398287,2.804961965015006,0.08650777516126326,13.076255957259889,5.02828811649316,-0.009578993,0.65768254,0.23771109,-0.35394037,-0.01662085,-0.112086274,0.25066957,-0.018486694,-0.4305458,0.005131183,102,10.540326,0.6387491,1.0,Blanco_1,6411.5034
0.8359866616048465,-29.822975351968406,2320869897192498432,15.804502752391373,-79.09904734164974,4.2171343002945285,0.05213726293173201,19.1586484455613,0.09701298387507482,2.8589663200920192,0.0638030350726304,5.304963185828402,1.0353977773330656,0.021221686,0.35896945,0.385221,-0.090235114,0.107207805,-0.04617529,0.30490634,0.031806163,-0.13296035,0.038722076,203,11.130909,0.71455,1.0,Blanco_1,6228.8896
0.7528728413012095,-29.828365598972045,2320870245085192320,15.851330906657632,-79.0272892710606,4.247201250046402,0.10738670701467375,19.523206220374956,0.19311352201756027,3.228740170532145,0.1300665731532478,,,0.0036931117,0.30901405,0.38757685,-0.110700116,-0.040818434,-0.021953383,0.25627345,-0.07269612,-0.31619847,0.06877803,270,16.809475,2.8866043,1.0,Blanco_1,3065.4238
0.607983753725623,-29.877549292253427,2320871447675969664,15.72821255786015,-78.89441899055925,4.245024057192394,0.06263940280287081,18.969306855106097,0.11824330617405863,3.1939076581799393,0.08376966501161799,,,-0.027500868,0.1614832,0.4738778,-0.11057987,-0.16939753,-0.05279999,0.38112432,-0.1931163,-0.24145548,0.079103164,225,15.643736,2.1242857,1.0,Blanco_1,3635.4333
0.5774042265737918,-29.85233900329783,2320872272309687808,15.883302805045544,-78.873330593469,4.1870986623533195,0.03982087666847667,19.24221023971369,0.07836782820824381,2.3166943434209113,0.0528439600602447,8.648068822900305,2.4057355533430402,-0.078454256,0.18518798,0.38799793,-0.11785967,-0.12335897,-0.05791249,0.3988346,-0.15720543,-0.29494667,0.046349,245,12.728072,1.0766001,1.0,Blanco_1,5297.083
0.5613142937876435,-29.81779116853642,2320872650266808192,16.072826238634033,-78.86626886350594,4.150680500464049,0.022813977566430204,18.629290151351462,0.04588117558050926,2.656839999503347,0.03004616477374935,,,-0.101821445,0.1839158,0.4229484,-0.115197875,-0.1133455,-0.050006703,0.44158012,-0.15900938,-0.3059318,0.026562573,259,13.139354,1.1890526,1.0,Blanco_1,5102.2183
0.7175438721153619,-29.78360378439859,2320873543620074112,16.11295510355832,-79.0058704807837,3.9579445738924517,0.11022433782853559,17.97534956685629,0.2040019758522254,2.5190203620727267,0.13173781636160373,,,0.010829531,0.28159165,0.11564687,-0.09062918,-0.16677697,0.031522643,0.34372547,0.011675535,-0.4237327,0.043919697,238,17.069307,2.629221,1.0,Blanco_1,3271.197
0.7010340789612619,-29.77633430155093,2320873749778503552,16.164664104850672,-78.99318888063729,4.1699651883858895,0.034892426413744154,18.438443847812007,0.049432322267521485,2.539246283761034,0.03829729100315695,,,-0.032721616,0.26907456,0.20694318,-0.13709658,-0.38546848,0.06287821,0.45984077,-0.07508283,-0.61603206,0.0986853,238,13.465697,1.2572708,1.0,Blanco_1,4760.3955
0.7786882106431966,-29.746267577889164,2320874054720005248,16.252607327248576,-79.06507927238229,4.236469223611466,0.0296036892179334,18.187031862574255,0.048003488676889285,2.917515752275489,0.034544196461866294,,,-0.006150035,0.35682476,0.43219787,-0.13169976,-0.06484792,-0.03167673,0.24072805,-0.036343813,-0.31456187,0.06700592,316,14.599089,1.6830587,1.0,Blanco_1,4151.9575
0.6806056160316026,-29.72934477837331,2320874673195306240,16.4237443619503,-78.98459323992168,4.061282790420585,0.20245638815403266,18.286689810757153,0.28283609650061103,2.780279435589498,0.25687905481705536,,,0.04946093,0.3948759,0.40768182,-0.13759708,-0.17113496,0.024663636,0.38303512,-0.07835138,-0.38474992,0.18282302,236,17.897793,2.9697495,1.0,Blanco_1,3049.6907
